Samples	B1	B2	B3	B4	C6	CH10	CH11	CH12	CH13	CH14	CH15	CH16	CH17	CH1Hope	CH2Bambari	CH3Maja	CH4Zira	CH6	CH7	CH8	CH9	D.H.S	Day	G161	G6	H1	H10	H100	H12	H2	H3	H4	H5	H6	H7	H9	HA	HB	Jab	Jab2	K1	K2	K3	K4	K5	K6	M1	M157	M158	M159	M2	M255	M3	M4	M45	M49	M5	M7	MH10	MH2	MH3	MH4	MH5	MH6	MH7	MH8	MH9	MK	Nne	PA	Sam2	Samson	SCH2	Scho2	Shorder	T1	X1	X1_Mata	X10	X10_Sopo	X102M	X11	X11A2	X12	X12_Makumba	X121B	X1220	X13	X14	X15	X157	X16	X16Susa	X17_Mayele	X18	X18Lungu	X19	X1FECOB	X2	X20	X21	X21Mapoki	X22	X22_Susa	X23	X23Mongali7516	X24	X24_Mongali	X249M	X25	X25_Mayele	X251M	X253M	X28Wiya	X29	X2FecJUDY	X3	X3_Mama	X30	X30_Duma	X31	X32	X33_Didon	X34_Boto	X35	X35_Ngombi	X36_Molongo	X37_Ngonduma	X38_Ito	X39_Iyiki	X4_Mio	X40_Epessekele	X41_Francois	X42_Ndidje	X43_Wala	X44_Zulia	X45_Maki	X46_Singa	X47_Mbusa	X49_Bonango	X4FecTEA	X50_Bajungo	X51_Malambo	X52_Lindaki	X53_Yambi	X54_Manoi	X55_Luma	X56_Adamou	X57_Yama	X58_Abuya	X59_Abeni	X5Malui	X6_samba	X60_Omer	X7_Tembo	X87M
6997eb891780dac0114c005b4ceccd72	0	0	0	0	2.150181938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879877582	0	0.028954455	0	0	3.343334762	0	0.440637483	0.054485308	0	0	1.697226309	0.841101843	0.065503205	0	1.980735984	0	0.013638843	0	0	0	0	1.896165263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48919807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2bb73128586de17ad7122a95525e9f0b	0.557179393	0.208675857	0.462225675	0.500841933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8560477	0.362731452	0.246680895	1.125026534	0	0.370353643	2.277150642	0	0	0	0.343006725	0	1.14759887	1.095748253	0	0	0.916095086	0.45072255	1.088481176	0.480304745	1.027080694	1.01939188	0.765974602	0.273303695	0.643382353	1.074034295	0.504463653	0	0	0	0	0	0	0	0	0	0	0.017078169	0	0.090886846	0	0	0	0	0	0	0	0	0	0	0.137053353	0	0.064577632	0.054555374	0	0.089251067	0	0	0	0	0	0.032834732	0	0.068199532	0	0.148091106	0	0.020898642	0	0	0.044781624	0	0	0.137047039	0	0	0	0.195656427	0	0.042218758	0	0	0	0	0	0	0	0	0	0	0.121917842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0895828	0.129424934	0	0.094858661	0
b726627e18f29e0da5289f81ca294f92	0	0	0	0	0.446576249	0.196801088	0	0.148547024	0.25483019	0.289753709	0.399412628	0.451514022	0.339397231	0	0	0	0.064542154	0.134952767	1.392256878	0.303218248	0.742415838	0.154766818	0.109165124	0	0	0	0	0	0	0	0.188346086	0	0	0	0	0	0	0	0.07656577	0.089465444	0	0	0	0	0	0	0	1.954595792	1.003792958	0.304692261	0	0.193950244	0	0	0.810759252	0.255087894	0.056375082	0	0	0	0.010270807	0.041010018	0	0.032796443	0.23770284	0	0.048179113	0.063599746	0	0	0	0.264195253	0	0	0.267654176	0.089808216	0.449502678	0	0	0	0.687396199	0.607879048	0	0.300621834	0	0.3765318	0.32405484	0.147116868	0.129669868	0	0	0.572980983	0	0	0	0	0	0	0	0.157466145	0	0	0	0	0	0	0	0	0.370381614	0	0	0.179597701	0.302187425	0	0	0	0.692162483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224910547	0	0	0	0	0	0	0.239360429	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107266436	0	1.118725473
252ae349c56c501852b3cd61097190ed	0.66222141	0.607057038	0.536026413	0.371313847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.258233682	0.342683703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.494037479	0.615799907	0.429612794	0.493525791	0	0.812971411	0.710393149	0	0	0	0.509996841	0	0.675317797	0.91261484	0	0	0.385229728	0.915384973	0.852830612	0.905402048	0.407408675	1.318179155	0.349391924	0.524743095	0.45005071	0.422206585	0.161541732	0	0	0	0	0	0	0	0	0	0	0.173221431	0	0.293634425	0	0	0	0	0.101187001	0	0	0	0	0	0.068526676	0	0.073803007	0.095471904	0	0.159099728	0	0	0	0	0	0.23713973	0	0.250064952	0	0.417616918	0	0.054858934	0	0	0.171223855	0	0	0.128985449	0	0	0	0	0	0.289036113	0	0	0	0	0	0	0	0	0	0	0.159239631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102380343	0.027983769	0	0.098020616	0
d8e7f9181e4d5a4a6453e9ca9996a43f	0	0	0	0.012952809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.908345221	3.597589792	3.378807882	0	0.64743967	2.143787202	0	0.344155844	3.077693678	0.088785306	1.409592715	3.099352602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124660849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078180768	0	0.051607576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155966995	0	0	0	0	0	0.11865133	0.095814121	0	0	0.106382979	0.213601599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cbdec621a2f0938fa5e2b4210839f635	0.14157837	0.657645125	0.469994174	0.129528086	0.039695667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091374995	0.474861703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306643952	0.24463284	0.282712936	0.355550838	0	0.234858407	0.160568315	0	0	0	0.311414	0	0.313382768	0.399841284	0	0	0.361740111	0.548301659	0.173932559	0.714936373	0.352631038	0.193332943	0.241886716	0.542963341	0.272565923	0.18147476	0.133201077	0	0	0	0	0	0	0	0	0	0	0.436713184	0.286649101	0.174782396	0	0.081829872	0	0.378865873	0.358046313	0	0	0	0.112146912	0.088897207	0.535160711	0.093850333	0.05227713	0.057965085	0	0.16298021	0	0	0.078754468	0	0	0.193360088	0	0.149389452	0	0.225098481	0	0.057471264	0	0	0.065855329	0	0	0.350679189	0	0	0.118856184	0.434357269	0	0.1006755	0	0	0	0	0	0	0	0	0	0	0.465278296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247419162	0.048971596	0	0.107506482	0
caee7bc24a3a5ac8c2919c247de232c9	0.073072707	1.043379284	0.108758982	0.125210483	0	0	0	0	0	0	0	0	0	0	0	0.143936668	0	0	0	0	0	0	0	0	0.139048905	0.141968963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255536627	0.181365726	0.227279027	0.732328593	0	0.162594282	0.121642663	0	0	0	0.52353658	0	0.242761299	0.158715624	0	0	0.380531805	0.125458854	0.039275094	0.444419908	0.126673286	0.398383034	0.25196533	0.233219153	1.188514199	0.062960631	0.439280147	0	0	0	0	0	0	0	0	0	0.047819434	0.017078169	0	0.230712763	0	0	0	0.164724293	0.042809885	0	0	0.050235028	0.143688232	0.023394002	0.094632077	0	1.027091854	0.225040917	0	0.205665503	0	0	0.13630581	0	0	0.11309741	0	0.48389192	0	0.145129284	0	1.193834901	0	0	0.76655603	0	0	1.495425047	0	0.110806555	0.160805425	0.0273919	0	0.925565082	0	0	0	0	0	0	0	0	0	0	0.072155458	0	0	0	0	0	0	0	0	0	0.077196233	0	0	0	0	0	0	0	0	0	0	0.247419162	0.248355954	0	0.243470562	0
b86cd7675b9b5d6d9c4793e46ef6429b	0	0	0	0	0.152166722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.003060444	0	0.130295046	0	0	1.091064957	0	0	0	0	0	3.003337041	2.190369384	2.016562953	0	1.368239071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.160176187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a96c35f802d33110fe988fd7a7dc6c1b	0.009134088	0.069558619	0.271897456	0.047493632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476739105	0.022029667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208688245	0.084356152	0.019401868	0.079600934	0	0	0	0	0	0	0.667960464	0	0.04855226	0.015261118	0	0	0.037583388	0.018586497	0.067328733	0.069009302	0	0	0.026876302	0.058304788	0	0.022221399	0.172877993	0	0	0	0	0	0	0	0	0	0	0.029276862	0	1.342328801	0	0	0	0	1.813582409	0	0	0	0	0	0.101158427	0	1.165472493	0.381887616	0	0.213426465	0	0	0	0	0	0.043779642	0	0.95804105	0	0.059236442	0	2.142110763	0	0	0.603234814	0	0	0.644927244	0	0	0	0.046957543	0	0.340997662	0	0	0	0	0	0	0	0	0	0	0.029857431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.599692859	1.063383238	0	1.135141972	0
b15193fce14759d1c06728933e044af6	0	0	0	0	0	0	0	0	0	0.029974522	0	0	0	0	0.021051745	0	0.060508269	0	0	0	0	0	0	0.175054705	0.468793453	0	0	1.32915879	1.090411227	0.841052452	0	4.915364583	0	2.324675325	2.704808549	0	2.526040042	1.886119182	0	0	0	0	0.033260345	0	0	0	0	0	0	0	0	0	0	0.015261118	0	0	0	0	3.158839702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121675647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118970733	0	0.067089849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206278929	0	0	0	0.07329229	0	1.647935137	0	0	0	0.568598679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133805958	0	0	0	0	0	0	0	0	0	0	0	0
95db935f8fbd3c743e7417c1c484bff1	0.059371575	0.252940433	0.167022723	0.215880143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.258233682	0.119939296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204429302	0.080138344	0.243909199	0.419231586	0	0.076780633	0.082717011	0	0	0	0.266281536	0	0.04855226	0.054940024	0	0	0.272479564	0.078992612	0.134657465	0.091092279	0.116402479	0.093737184	0.134381509	0.335252533	0.412018256	0.044442798	0.206886779	0	0	0	0	0	0	0	0	0	0	0.036596077	0	0.087391198	0	0	0	0	0.038918077	0	0	0	0	0	0.094632077	0	1.217749623	0.623977087	0	0.232828871	0	0	0	0	0	0.269974462	0	0.386464017	0	0.09774013	0	1.692789969	0	0	0.66645593	0	0	3.236728607	0	0	0	0	0	0.669004936	0	0	0	0	0	0	0	0	0	0	0.017416835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149304667	1.238281797	0	0.521722633	0
bd9a9034e5e3bdb341ee33a909d4ee09	1.233101936	2.807638801	0.337929695	1.100988731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070984481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.545996593	1.750390147	4.459657973	1.002971768	0	0.894268552	0.540093422	0	0	0	0	0	0.728283898	0.396789061	0	0	0.258385793	1.277821663	0	0.124216744	0.065048444	0	0.07390983	0.389913272	0	0	0.096358226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c50081a37fbf66c82763308fd2abc3bc	0	0.082205641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036473721	0	0.079250224	0	0	0	0	0.309880418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046395883	0.019401868	0.031840374	0	0	0.048657065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.797007725	0	0	0	0	0.27631835	0.020538098	0	0	0	0	0	0	0.310587656	0.344380797	0	0.190143578	0	0	0	0	0	0.35023714	0	0.47414913	0	2.402037734	0	0.760188088	0	0	2.162689005	0	0	1.434963118	0	0	0	0.199569556	0	1.198363211	0	0	0	0	0	0	0	0	0	0	0.631982285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.674003925	0.318315377	0	0.547018276	0
836cd5ea357ad392c00a7e48d921be1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.507658643	1.537483612	0	0	1.707230624	1.877658794	3.205091777	0.918187169	0.167410714	1.160698218	0.071428571	1.858860196	0	1.546809705	0.560738135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.630140829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09899538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185787274	0	0	0	0	0	0	0	0	0	0.027745023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091709464	0	0	0	0	0	0	0	0.129493951	0	0	0	0	0	0	0.023936043	0	0	0	0	0.171206818	0	0	0	0	0	0	0	0	0	0	0
d00cacd99b2ad0535773807a514ca807	0.949945195	0	0.217517965	2.206295065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13507608	0.479757184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116411209	0	0	0.198726345	0.802841573	0	0	0	0.16247687	0	0.728283898	1.35213503	0	0	0.610730057	0.250917708	0.993098805	0.571397024	0.842206169	0.08787861	0.19149365	0.153050069	0.114097363	0.214806859	0	0	0	0	0	0	0	0	0	0	0	0.283009661	0	0.181773692	0	0	0	0	0.315236427	0	0	0	0	0	0.058737151	0	0.427442418	0.310283688	0	0.147458285	0	0	0	0	0	0.23713973	0	0.568329436	0	0.254716702	0	0.303030303	0	0	0.537379485	0	0	0.350679189	0	0	0	0.121306985	0	0.123408678	0	0	0	0	0	0	0	0	0	0	0.164215869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085316952	0.195886386	0	0.164421678	0
ff76b6c4fd74017cec052e8a84fb2d3a	0.351662404	0.448969268	1.425519518	0.70808687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230087629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323679727	1.809439453	0.43238449	0.604967098	0	0.356804119	0.554690541	0	0	0	0	0	1.602224576	0.122088942	0	0	0.784553227	0.887505227	0	0	0.181450923	0	0.436739905	0.091101232	0	0.09629273	0.198384583	0	0	0	0	0	0	0	0	0	0	0.261052015	0	0.206243227	0	0	0	0	1.222027632	0	0	0	0	0	0.584108337	0	0.233709524	0.248908893	0	0.36088475	0	0	0	0	0	0.346588836	0	0.139646661	0	0.189556615	0	0.044409613	0	0	0.123808019	0	0	0.346648394	0	0	0	0	0	0.256560145	0	0	0	0	0	0	0	0	0	0	0.181632704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101441164	0	0	0
61db99aabf206a639dee17ca130833de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.543743079	0.057469062	0.073996692	0	0.734773041	0	0	0.5293781	0.249542505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.452112936	0	0	0	0	0	0	0	0	0	2.228748572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.769422265	0	0	0.175606641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140310762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dc043d57543e1f121074d2fb1e96580d	0.018268177	0.379410649	0.213633715	0.017270411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174804338	0.105252852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025553663	0.084356152	0.099781036	0.185735513	0	0.013549524	0.009731413	0	0	0	0	0	0	0	0	0	0.117448088	0	0.061718005	0.833632374	0.030812421	0	0.514009272	1.023977844	0	0.344431688	1.085447074	0	0	0	0	0	0	0	0	0	0	0.039035815	0	0.258677946	0	0	0	0	0.112862425	0	0	0	0	0	0.022842225	0	0.169131892	0.480769231	0	0.547147846	0	0	0	0	0	0.255381248	0	0.272798129	0	0.186594793	0	0.666144201	0	0	0.611137453	0	0	0.209601354	0	0	0	0.050870671	0	2.068719148	0	0	0	0	0	0	0	0	0	0	0.014928715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.092056992	1.346718903	0	1.008663758	0
be7d5dcfb61bfda829cfe858520cf7d5	0.159846547	0.15808777	0.031073995	0.073399249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198641294	0.707397073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195911414	0.396473913	0.177388509	0.206962428	0	0.248407931	0.048657065	0	0	0	0	0	0.180967514	0.106827824	0	0	0	0.097579109	0.022442911	0.781185304	0.612824814	0	0.839884432	1.4940602	0	1.522165846	1.266827264	0	0	0	0	0	0	0	0	0	0	0.534302723	0	0.059426015	0	0	0	0	0	0	0	0	0	0	0.00652635	0	1.100894861	0.528505183	0	0.275514164	0	0	0	0	0	0.605618387	0	0.795661211	0	0.127358351	0	0.083594566	0	0	0.247616037	0	0	0.016123181	0	0	0	0.285658384	0	0.626786178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a8f6a2ab51851cbe2b71051e5ae2e35e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080169084	0	0	0	0	0	0	0	0	0	0	0	0	0	0.358641554	0	0	0	0	0	0	0	0	0	0	0	0	0.169685104	0	1.011716227	0	0	0.644159876	0	0	0	0	0	1.59795695	0	0.09093271	0	0.456120605	0	0.799373041	0	0	0.097465887	0	0	8.40420815	0	0	0	0	0	0.136399065	0	0	0	0	0	0	0	0	0	0	0.111965365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13044962	0	0	0.806298615	0
3e1088a9b0a946fd0ce8e3621fb33e85	0	0	0	0	0	0.146706265	0.280471573	0	0.259463467	0.214817405	0.091042584	0.190547202	0.23984071	0	0	0.18506143	0.205728116	0.196958092	0.275942805	0.258424643	0.16640355	0	0.469884665	0	0.329744547	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081670155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.701541181	0.193962905	0	0	0.064004551	0	0.080662902	0	0	1.266224261	0	0.171286748	0	0	0.91607565	0	0.124537848	0	0	0	0	0	0	0	0.415141917	0.750136388	0	0.799379123	0	0	0	0	0	1.371762131	0	0.441673162	0	0.198442082	0	0.086206897	0	0	0.121173805	0	0	0	0	0.163293871	0	0.356094698	0	0.438425565	0	0	0	0	0	0	0	0	0	0	0.35580105	0	0	0	0	0	0	0	0	0	0	0.148578375	0	0	0	0	0	0	0	0	0	0.601484515	0.108437106	0	0.332005312	0
4b07866fdbb61c8bed5769dc9fa4b04d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.559246955	0.015325083	0.043527466	0	2.827197792	0	0	0	0.388177231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092267946	0	0	0	0	0	0	0	0	0	0.042421276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.253832843	0	0	0.893997446	9.02441537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aa134e02109116179916bfc3f92de277	0.721592985	1.296319717	0.718586133	0.297914598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129730259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.894378194	1.143025855	1.796058649	1.273614944	0	1.54464568	0.379525107	0	0	0	1.105745363	0	0.397245763	0.451729085	0	0	0.84092831	0.199804842	0.437636761	0.96060949	0.157485706	0.096666471	0.907075186	0.542963341	0.142621704	0.248138958	0.705682301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4934539d520aaa8493aa9e1fc6ee22e5	0	0	0	0	1.12140258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25503698	0	0.292439992	0	0	0.124693138	0	2.627352469	0	0	0	0.452115254	0.27686269	0.023394002	0	0	0	0	0	0	0	0	2.671593869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.426064462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40703fb51f634aa5ecc11e77b5246f87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.422271662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.788035523	0	1.761806551	0	0	0	0	2.393461763	0	0	0	0	0	1.040952847	0	0.129155263	0.422804146	0	0.62475747	0	0	0	0	0	0.532652317	0	0.246817355	0	0.432426028	0	0.227272727	0	0	0.721774406	0	0	0	0	0	0	0.328702798	0	0.39295921	0	0	0	0	0	0	0	0	0	0	0.418004031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153570514	0.192388415	0	0.26560425	0
d06eb6064ab56f92985e11b40b0ecb54	0	0	0	0	1.395964274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029175784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083967918	0	0	0.163659744	0	0.790676605	0	0	0	1.388639707	0	0	0	0.083971351	0	0	0	0	0	0	5.43102926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.670978116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19dea030b1c9741f5a6dad4250b7b5f6	0	0	0	0	1.544823023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.549349656	0	1.334800359	0	0	1.519697619	0	0.815385249	0	0	0	0.294233736	0.981285484	0.879614467	0	0.632254878	0	0	0	0	0	0	0.372569213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.415996644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25dac9a28dd6c31dc3d96f778d35e9e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178777164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039035815	0	0.244695354	0	0	0	0	0.097295194	0	0	0	0	0	0.179474629	0	1.909652818	0.385297327	0	1.090415211	0	0	0	0	0	0.503465888	0	0.451415952	0	0.127358351	0	1.930512017	0	0	1.127443233	0	0	0.87871337	0	0	0	0.043044414	0	1.136658872	0	0	0	0	0	0	0	0	0	0	0.03234555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618547905	1.72449979	0	0.268766205	0
8feadd6e25ff93f26d31da82c2f30819	0	0	0	0	3.284816408	0	0	0	0	0	0	0	0	1.329082884	1.334680645	0.035984167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.924509054	0	0	0	0	0.744262167	0	0	0	0	0	0.337292332	0.175229551	0	0	0.256853544	0	0	0	0	0	0	0.172654026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069983087	1.041739495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138953219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
