Feature ID	Taxon	Confidence
1c517df406083dc767b3e329498d5200	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.9954175705891308
c9e6b820c065b9e6e1592e95f0745d6b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae	0.9995263776891241
ce48a30511c4490dbb70469954ab0341	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.8602901056724184
32c0591faec181b5f664b0f9d378fb7a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scedosporium	0.968769945593403
7029822d8d6197e7b1d6aac9c819a6ed	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__unidentified	0.8897573541415844
4a5b7c38ed40b0f33892263382c57614	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Gliocladium;s__Gliocladium_cibotii	0.915422634854847
e83c02fe64c1965f2e7c02840dc181a6	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.7943651616732336
06729b253f840e5ac61a2c8edb27711b	k__Fungi	0.9999979756964396
ce7021afe0886cce361206164a808865	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora	0.9995824149474913
211a2f5176c8041e75f8dfaa015e7770	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.9364431969611395
762e0b53e6fb26afa114a15b86caa5c4	k__Fungi	0.9999995370826271
8ae6edf1649b50c7c3c7d5c26267ee92	k__Fungi	0.9999981244185703
9a013c37f2299c1f72fb97a283ff4828	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.9369903405367096
28c85749a090251ae5c2d207ea277555	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8105059110524601
28cb992fb66b174399f865d3d14a29eb	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7361897949705911
2e5e141472fc42f9ec55c75c7ce41816	k__Fungi	0.9999787235794642
6b4e47c3f402d8dccba9618be474230a	k__Fungi;p__Ascomycota	0.7317437273507673
e3bedeb1599bcd604c6858b82bdfe0e8	k__Fungi	0.9999989550147925
63598583c1ac95581208c2afc71cf6ae	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.7079749754168159
747a20a50248b9ec8e38f127dd03917a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Xylaria;s__Xylaria_curta	0.9440727154896384
60acc27c97db8e15e0cd6eebfb427178	k__Fungi;p__Ascomycota	0.7523188640024467
01a243b39661f9dab965f99a9f32eed2	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8239028941647156
c678ec5a4c56e51fd4575fb6daf609f4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	0.9980965163596563
64635c0f541d8ef2423e33853e7823ec	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.7651644015833282
ec25a21f0542e06445e69c43895abcdb	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7702988587525272
950438706343ee31b3caa21971f53fd9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__unidentified;g__unidentified;s__unidentified	0.7344355787636085
041bea0f5540009925439247a721dce6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotrys;s__unidentified	0.9536648454321344
57999eac0449a4459c6a696fc735f099	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7826223201776791
bce9d7d67ec14f405ca3d193d3409adb	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.7447979390540853
8f80956fe12f11a44265332f59713674	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unidentified	0.8622625688703258
4e7c77b42e1e1179a3ebd7ceea0173e6	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia	0.7351096341896641
ad896cfcb7b67a44b7fc9d7242662ba0	k__Fungi;p__Ascomycota	0.7645674772575759
3580993c3ac221f01a08b5add452519a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.7277197129961301
6246a7cf68032c5ac98eacf9a4cf9681	k__Fungi	0.9999697117165315
03c8ac5f2c748e4310b967cdb198da9f	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7689123258949841
6cc5df5a0031f2dab23df44f48ca7c87	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7490513957624255
28ef99210617aea539a8d15f64d704b7	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__unidentified;s__unidentified	0.9697908491735041
2de7bf5385b7ef7992acf096b2265fa2	k__Fungi	0.999990073697443
b906a92a2c19cb2769df2a8007d1f07e	k__Fungi	0.9999955206755526
0faf0c75be85368893498df8ad27a5db	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Beltraniaceae;g__Beltraniella;s__unidentified	0.8613160050624457
6b419354c0218884483e765e51e0be3b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.7450625892799267
998ed98755d29f8f552bf5cba24607f8	k__Fungi	0.9996599884555561
6be054fdbd0699a2bb590f344cb9a905	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_herquei	0.750003764817494
2bf2c0dc31e075b279c7d2c901c71ab4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Hypomyces;s__Hypomyces_samuelsii	0.8799056030522904
c1610b687f71b4b819a006d56e52b273	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Clypeosphaeria;s__unidentified	0.9192265083421127
f8963b79eb60edd3bd8b8299123983ae	k__Fungi	0.9999660980810496
68c01120daf37611029760dab64de7c9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.944492970974542
f61abcc113a025717b984531984f0dee	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Mariannaea;s__Mariannaea_samuelsii	0.9439600502948672
c20bacb5091c92421bafc1ac1bccc404	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales	0.9938139343388845
872c43cfe90f0b44ef346134b68aa201	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Cunninghamellaceae;g__Absidia	0.8171064136099694
ce637e5852c05ccb6625cfc1bf03dbb2	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7105684410624872
7a24963239fe1f3c8531975c09ee9970	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__unidentified;s__unidentified	0.7943928719205224
ac6f21ff202b7bfb2472f19846965189	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.7680809212731696
0d791772bdc8311b348a639b6c171c7d	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces	0.999839870020254
785deb753388f935351d78135e104a23	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Lipomycetaceae;g__Lipomyces;s__Lipomyces_yarrowii	0.9985919060847886
755fcabcae083f831ffb89936bb3b5e7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.7751671340366415
b80d7ea859661910426f7d8ec0b95c51	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.8749270593263941
1efd40a2e1c74d182bdef63cd7415fc5	k__Fungi	0.9999981300948394
45032262c4949e56b02554afce581ad0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Teichosporaceae;g__unidentified;s__unidentified	0.7568291629371118
79048473904ab763780ec6d195df261d	k__Fungi;p__Ascomycota	0.8697315027003776
71e39a502d46ea6e6cb0958836f55080	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Beauveria;s__unidentified	0.8755015319944472
7b6a8997268232ca94c5109b4eefbe66	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__unidentified	0.8309720911208447
66c70c464757008f84167b2e4ba83302	k__Fungi	0.9999997171629011
3b75d094825d60c86c724bbff6c751dc	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7810769577031506
e30e9446bca61a45618bfbd37fd23af7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Endomelanconiopsis;s__Endomelanconiopsis_microspora	0.7908377217375299
75d963e1e9439e286bb9a4f4c22e7982	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unidentified	0.9497030995661068
8d7e8ed78bf785383c08d4d0b65bf9ba	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unidentified;g__unidentified;s__unidentified	0.957659962966829
8f58fe5270240f7054a757a0467c19bc	k__Fungi	0.9999650170278916
4865df0e6a7481d8460834e5e2c1b00e	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.9965688862800481
dbe36a2d2617d9732e73e136f1e163dd	k__Fungi	0.9999319817065624
ffe458d888a97c15c807c0a1d6e4bf60	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Tremella;s__Tremella_fuciformis	0.994866748290376
1a62caeb8c50f1dd41ab9bdd5be9ca80	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7802775533189541
90ec1727f4538bc5821c2116b1357e7b	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8077890361405538
7f8021cede1da1dd6fb24e82df4bcfa6	k__Fungi	0.9999465103160361
885bdc4cdced252e7db3dd45ddd03bc8	k__Fungi	0.9999917530599336
2fa06469001344add010468172d41fcd	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.9193768869324677
39192e38d3ba75608a5f07fe01d58e5c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_alternatum	0.7538149177587603
4b44457d83a2c5e5e4ed4d8079f5db1c	k__Fungi	0.9999866866635727
4eb242cabd6df64157253209d791789d	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_dioscoreae	0.9967036687000228
d76e934434fc185dde9b91fbe36d7a77	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__unidentified	0.9987093160590139
e640faef21d74b1d1cd8f583e3ec4b52	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__unidentified;g__unidentified;s__unidentified	0.7046155664806552
b62f67baeac146e11cbc696be0881eca	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_candolleana	0.9729085400608665
a59827e303a9126246e430e230c67a62	k__Fungi	0.9999561611942028
9b1ff9e33b4b3ae0670bc96f90fdbde6	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7362894854483099
93340100a349e054ce6a1e7390e36570	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Xylaria;s__unidentified	0.7381797524300358
0658a78e1eb21d81b5159bd34c144baa	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales	0.9992169786123942
8216cdceb27666f5395f81e681f62e7a	k__Fungi;p__Ascomycota	0.8387019197883295
fd2fef8fe90675eb77078d69005ea604	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__unidentified;s__unidentified	0.797883651426834
